session_id,station_id,city,timestamp,duration_min,energy_kwh,vehicle_type,connector_type,payment_method,temperature_c,is_weekend,session_cost_usd,battery_start_pct,battery_end_pct,user_rating
1533,ST-001,Portland,2024-07-01 10:26:24,37.4,6.61,Nissan Leaf,CHAdeMO,Credit Card,28.9,False,1.78,20.2,29.0,5.0
1534,ST-013,Portland,2024-01-10 17:43:59,24.0,5.3,Rivian R1T,CCS,Free/Promotional,7.5,False,1.41,75.4,82.5,3.5
1535,ST-021,Denver,2024-09-01 03:52:01,18.2,3.2,Ford Mustang Mach-E,CHAdeMO,Credit Card,23.0,True,0.84,79.3,83.6,2.0
1536,ST-001,Portland,2025-05-02 21:02:52,14.2,2.0,Rivian R1T,J1772,App,27.2,False,0.51,52.1,54.8,5.0
1537,ST-006,Raleigh,2024-08-14 01:23:52,23.0,3.54,Tesla Model 3,Tesla Supercharger,App,23.1,False,0.94,80.2,84.9,4.0
1538,ST-014,Austin,2025-05-08 05:12:30,48.6,7.74,BMW iX,CCS,Credit Card,20.5,False,1.78,13.3,23.6,5.0
1539,ST-020,Austin,2024-04-16 03:14:51,27.0,4.2,Tesla Model 3,Tesla Supercharger,App,28.9,False,0.86,20.2,25.8,2.5
1540,ST-013,Portland,2024-09-04 19:51:53,40.2,9.06,Other,J1772,App,16.0,False,2.75,67.2,79.3,3.5
1541,ST-015,Denver,2024-05-26 17:53:23,25.1,3.4,Other,CCS,App,29.6,True,0.94,26.6,31.1,3.5
1542,ST-016,Seattle,2024-07-26 13:16:10,20.2,3.11,Tesla Model 3,Tesla Supercharger,Credit Card,23.6,False,0.85,70.0,74.1,4.5
1543,ST-020,Austin,2025-06-05 18:29:13,6.0,2.0,Nissan Leaf,J1772,Credit Card,27.4,False,0.48,11.0,13.7,4.0
1544,ST-012,Raleigh,2024-10-13 05:01:29,88.1,20.07,Tesla Model Y,Tesla Supercharger,Credit Card,2.3,True,4.91,49.6,76.4,4.5
1545,ST-012,Raleigh,2024-11-22 18:26:42,9.2,2.34,Other,J1772,Credit Card,0.1,False,0.63,46.5,49.6,4.5
1546,ST-023,Nashville,2024-03-08 19:12:51,38.6,8.41,Chevy Bolt,CCS,App,,False,2.14,7.5,18.7,1.5
1547,ST-012,Raleigh,2025-01-26 19:36:45,21.6,5.05,Hyundai Ioniq 5,CCS,Credit Card,8.6,True,1.33,36.1,42.8,2.0
1548,ST-011,Nashville,2024-10-30 16:05:34,61.7,9.07,BMW iX,CCS,App,7.2,False,2.24,25.8,37.9,4.0
1549,ST-017,Nashville,2024-08-03 11:46:46,79.2,18.23,Ford Mustang Mach-E,J1772,App,32.6,True,3.96,8.3,32.6,4.0
1550,ST-016,Seattle,2025-04-19 05:05:34,32.3,5.16,Chevy Bolt,CHAdeMO,Free/Promotional,22.1,True,1.66,18.9,25.8,2.0
1551,ST-025,Portland,2024-05-13 15:10:00,14.1,2.06,BMW iX,CHAdeMO,App,23.0,False,0.56,82.5,85.2,1.5
1552,ST-004,Seattle,2024-02-16 23:15:53,32.2,7.42,Tesla Model Y,Tesla Supercharger,RFID Card,1.8,False,2.05,70.0,79.9,
1553,ST-020,Austin,2024-09-12 22:37:18,26.4,5.95,Tesla Model Y,CHAdeMO,App,24.4,False,1.21,39.9,47.8,2.0
1554,ST-004,Seattle,2024-08-19 18:15:46,24.0,4.65,Tesla Model 3,Tesla Supercharger,App,26.7,False,1.26,52.0,58.2,3.0
1555,ST-025,Portland,2024-12-24 22:43:27,43.5,10.98,Hyundai Ioniq 5,CCS,Credit Card,-6.2,False,2.83,53.4,68.0,4.5
1556,ST-008,Austin,2024-06-18 10:28:53,31.3,6.67,Nissan Leaf,CCS,Credit Card,29.6,False,1.44,40.6,49.5,3.5
1557,ST-021,Denver,2024-07-02 05:29:17,58.8,12.39,Tesla Model 3,Tesla Supercharger,RFID Card,30.8,False,3.4,44.5,61.0,2.0
1558,ST-001,Portland,2025-03-02 14:04:37,32.6,6.83,Ford Mustang Mach-E,CCS,App,10.3,True,2.1,47.5,56.6,4.0
1559,ST-019,Portland,2024-06-04 00:20:10,10.9,2.0,Other,J1772,App,,False,0.53,63.6,66.3,1.0
1560,ST-014,Austin,2025-06-07 13:10:00,43.0,7.84,Nissan Leaf,CCS,App,23.3,True,1.81,10.5,21.0,4.5
1561,ST-002,Austin,2024-01-05 00:28:30,66.0,15.47,Other,J1772,RFID Card,1.2,False,3.14,6.8,27.4,3.0
1562,ST-012,Raleigh,2024-02-06 16:09:07,132.4,23.4,Nissan Leaf,J1772,RFID Card,5.5,False,6.06,52.9,84.1,
1563,ST-010,Seattle,2025-01-02 17:23:23,13.1,2.43,Other,J1772,App,0.2,False,0.72,18.8,22.0,4.5
1564,ST-012,Raleigh,2024-12-15 22:12:16,45.2,10.97,Tesla Model Y,Tesla Supercharger,App,1.8,True,2.77,35.7,50.3,3.5
1565,ST-021,Denver,2025-06-23 10:22:21,103.9,21.67,Hyundai Ioniq 5,CHAdeMO,RFID Card,28.6,False,6.04,76.5,100.0,3.0
1566,ST-014,Austin,2024-09-05 18:56:29,51.8,11.86,Tesla Model Y,Tesla Supercharger,App,11.2,False,2.45,41.4,57.2,1.5
1567,ST-002,Austin,2024-09-17 22:06:13,56.4,9.03,Chevy Bolt,CHAdeMO,,17.3,False,1.91,6.0,18.0,5.0
1568,ST-019,Portland,2025-06-21 16:22:53,22.6,4.62,BMW iX,CCS,App,28.4,True,1.21,19.9,26.1,4.5
1569,ST-012,Raleigh,2024-02-25 12:18:31,12.8,2.53,Tesla Model 3,Tesla Supercharger,Free/Promotional,16.1,True,0.69,20.4,23.8,3.5
1570,ST-023,Nashville,2024-11-04 16:39:07,19.0,4.35,Chevy Bolt,CCS,Credit Card,7.7,False,0.99,81.6,87.4,2.5
1571,ST-006,Raleigh,2024-09-23 13:17:11,60.6,13.39,Hyundai Ioniq 5,CCS,App,20.7,False,3.6,63.3,81.2,4.0
1572,ST-001,Portland,2025-06-20 13:48:14,12.3,2.77,Tesla Model Y,Tesla Supercharger,App,35.1,False,0.76,60.4,64.1,4.0
1573,ST-018,Raleigh,2025-03-30 13:27:49,90.7,17.53,Ford Mustang Mach-E,CHAdeMO,,13.4,True,4.21,60.9,84.3,2.5
1574,ST-019,Portland,2024-06-13 16:30:51,40.8,5.64,Nissan Leaf,CCS,Free/Promotional,25.7,False,1.68,20.3,27.8,4.5
1575,ST-023,Nashville,2024-02-21 23:29:19,60.1,10.01,Chevy Bolt,CCS,RFID Card,9.0,False,2.63,52.1,65.4,2.5
1576,ST-007,Portland,2024-03-21 18:36:18,248.0,51.13,Chevy Bolt,Tesla Supercharger,Credit Card,15.3,False,13.53,42.3,100.0,4.0
1577,ST-001,Portland,2024-05-14 16:29:58,16.3,2.25,Rivian R1T,CHAdeMO,Credit Card,35.2,False,0.67,10.0,13.0,
1578,ST-008,Austin,2025-04-07 16:13:11,71.5,15.12,Other,J1772,RFID Card,17.6,False,3.05,29.0,49.2,1.0
1579,ST-010,Seattle,2025-04-10 22:13:42,48.6,9.9,Chevy Bolt,CCS,App,21.4,False,2.82,79.6,92.8,4.5
1580,ST-008,Austin,2025-06-25 23:53:24,36.4,8.37,Other,CHAdeMO,RFID Card,25.6,False,1.74,72.6,83.8,3.0
1581,ST-013,Portland,2025-03-25 03:07:43,32.9,6.31,Tesla Model 3,Tesla Supercharger,Credit Card,15.5,False,1.94,78.5,86.9,4.0
1582,ST-023,Nashville,2024-05-19 18:09:59,27.5,5.57,Tesla Model 3,Tesla Supercharger,Free/Promotional,26.1,True,1.3,23.7,31.1,5.0
1583,ST-015,Denver,2025-06-27 08:53:00,15.9,3.59,BMW iX,J1772,Free/Promotional,30.8,False,0.9,33.7,38.5,3.5
1584,ST-006,Raleigh,2024-10-16 03:07:08,44.2,6.2,Chevy Bolt,CCS,Free/Promotional,7.2,False,1.4,38.7,47.0,
1585,ST-016,Seattle,2024-05-10 19:09:54,7.6,2.0,Nissan Leaf,J1772,Free/Promotional,20.6,False,0.56,79.6,82.3,
1586,ST-025,Portland,2024-02-17 21:20:20,81.4,17.47,Tesla Model 3,Tesla Supercharger,App,4.3,True,4.61,57.8,81.1,4.5
1587,ST-016,Seattle,2024-12-06 07:55:05,12.3,2.0,Hyundai Ioniq 5,CCS,RFID Card,4.6,False,0.66,76.6,79.3,2.0
1588,ST-009,Denver,2024-11-20 23:40:08,13.4,2.6,Ford Mustang Mach-E,CCS,RFID Card,10.0,False,0.62,11.8,15.3,5.0
1589,ST-001,Portland,2024-01-04 23:50:55,89.4,19.58,Ford Mustang Mach-E,CHAdeMO,RFID Card,-3.5,False,5.45,5.9,32.0,2.5
1590,ST-005,Nashville,2025-02-25 13:39:44,31.8,7.3,Tesla Model 3,Tesla Supercharger,Credit Card,15.1,False,1.9,15.6,25.3,5.0
1591,ST-006,Raleigh,2024-10-16 17:07:11,50.0,7.3,Hyundai Ioniq 5,CCS,,5.5,False,1.92,58.2,67.9,
1592,ST-006,Raleigh,2025-06-24 01:35:55,16.5,3.78,Tesla Model 3,Tesla Supercharger,,26.3,False,0.9,58.3,63.3,
1593,ST-011,Nashville,2024-05-30 05:35:55,231.1,39.17,Nissan Leaf,CCS,RFID Card,32.9,False,9.55,49.9,100.0,4.5
1594,ST-012,Raleigh,2025-02-25 21:07:16,11.8,2.36,Tesla Model 3,Tesla Supercharger,App,6.6,False,0.59,65.9,69.0,3.0
1595,ST-025,Portland,2024-06-24 13:22:05,10.3,2.0,BMW iX,CCS,App,28.6,False,0.6,60.0,62.7,2.5
1596,ST-021,Denver,2025-03-20 19:01:19,44.4,10.32,Chevy Bolt,CCS,App,17.8,False,2.64,28.8,42.6,
1597,ST-009,Denver,2024-10-01 16:46:10,22.0,3.18,Ford Mustang Mach-E,CCS,Credit Card,9.1,False,0.87,23.5,27.7,
1598,ST-016,Seattle,2025-04-01 00:32:36,17.4,2.5,Rivian R1T,J1772,RFID Card,15.1,False,0.69,70.2,73.5,4.0
1599,ST-003,Denver,2025-02-15 15:52:22,24.8,5.2,Ford Mustang Mach-E,CHAdeMO,RFID Card,2.8,True,1.45,54.4,61.3,4.5
1600,ST-017,Nashville,2024-09-12 04:34:06,45.2,8.33,Tesla Model Y,Tesla Supercharger,App,16.1,False,1.96,40.8,51.9,4.0
1601,ST-013,Portland,2025-05-31 12:42:15,27.3,3.92,Chevy Bolt,CHAdeMO,Free/Promotional,27.7,True,1.2,51.1,56.3,5.0
1602,ST-006,Raleigh,2024-03-17 07:31:30,12.7,3.18,Other,CCS,Credit Card,12.2,True,0.75,17.5,21.7,4.5
1603,ST-002,Austin,2024-08-07 19:06:58,55.7,8.65,Tesla Model 3,Tesla Supercharger,RFID Card,24.1,False,1.97,71.7,83.2,3.5
1604,ST-024,Raleigh,2025-03-21 13:35:52,15.7,4.08,Tesla Model 3,J1772,Credit Card,12.5,False,1.04,57.4,62.8,4.5
1605,ST-023,Nashville,2024-03-04 06:11:11,44.6,11.13,Tesla Model 3,Tesla Supercharger,Credit Card,9.8,False,2.91,6.1,20.9,2.0
1606,ST-008,Austin,2024-01-07 14:26:56,47.9,9.07,Tesla Model Y,Tesla Supercharger,RFID Card,3.1,True,1.91,17.7,29.8,3.5
1607,ST-024,Raleigh,2025-04-30 10:59:01,106.1,18.55,Nissan Leaf,CCS,Credit Card,30.6,False,4.51,29.5,54.2,3.0
1608,ST-003,Denver,2024-04-28 03:07:30,296.7,66.03,Chevy Bolt,CHAdeMO,Credit Card,14.7,True,17.87,76.3,100.0,2.0
1609,ST-014,Austin,2025-06-17 22:37:26,21.4,4.72,Tesla Model 3,Tesla Supercharger,RFID Card,28.7,False,1.06,33.7,40.0,4.0
1610,ST-012,Raleigh,2025-01-17 03:23:38,23.4,4.79,Tesla Model Y,Tesla Supercharger,,13.8,False,1.21,57.7,64.1,2.0
1611,ST-009,Denver,2024-03-05 13:22:24,56.6,14.32,Other,CHAdeMO,App,12.3,False,3.71,36.8,55.9,3.0
1612,ST-020,Austin,2024-01-10 21:58:32,10.7,2.44,Tesla Model Y,CCS,Credit Card,-0.0,False,0.49,23.4,26.7,4.0
1613,ST-010,Seattle,2024-07-22 23:50:22,27.5,6.14,Tesla Model Y,Tesla Supercharger,App,36.5,False,1.69,50.7,58.9,2.0
1614,ST-018,Raleigh,2024-10-08 23:41:02,149.0,22.75,Other,CCS,,9.3,False,5.56,52.3,82.6,
1615,ST-011,Nashville,2025-01-20 00:29:13,21.5,5.54,Rivian R1T,CHAdeMO,App,-1.4,False,1.44,83.2,90.6,2.5
1616,ST-020,Austin,2024-05-09 05:13:24,134.4,24.75,Chevy Bolt,Tesla Supercharger,RFID Card,18.1,False,5.21,7.0,40.0,5.0
1617,ST-015,Denver,2025-04-07 04:15:17,48.1,9.87,Ford Mustang Mach-E,CHAdeMO,Free/Promotional,25.0,False,2.32,7.6,20.8,4.0
1618,ST-015,Denver,2025-06-22 16:49:11,21.9,4.38,Nissan Leaf,J1772,App,22.7,True,1.2,44.5,50.3,4.0
1619,ST-003,Denver,2024-07-03 13:38:37,79.4,12.5,Tesla Model Y,Tesla Supercharger,App,29.0,False,3.03,63.9,80.6,3.0
1620,ST-005,Nashville,2025-05-20 02:46:26,46.1,6.52,Ford Mustang Mach-E,CCS,,29.1,False,1.68,83.3,92.0,4.0
1621,ST-017,Nashville,2024-06-22 02:30:14,90.5,15.44,Chevy Bolt,CCS,Credit Card,31.6,True,3.6,20.1,40.7,3.5
1622,ST-013,Portland,2025-05-13 21:19:58,30.2,6.37,Rivian R1T,CCS,App,25.1,False,1.77,37.9,46.4,4.5
1623,ST-021,Denver,2024-11-28 00:55:30,38.4,6.82,BMW iX,CHAdeMO,Credit Card,-7.1,False,1.69,50.6,59.7,
1624,ST-023,Nashville,2024-11-10 09:05:16,26.2,5.56,Hyundai Ioniq 5,J1772,,5.6,True,1.41,33.5,40.9,4.0
1625,ST-017,Nashville,2025-01-26 17:49:20,43.1,11.1,BMW iX,CCS,App,-2.9,True,2.46,59.5,74.3,5.0
1626,ST-014,Austin,2025-02-23 16:21:24,18.9,74.95,Tesla Model 3,Tesla Supercharger,App,,True,15.25,26.7,100.0,4.0
1627,ST-015,Denver,2025-03-30 09:55:56,17.3,3.02,Chevy Bolt,CHAdeMO,Credit Card,8.6,True,0.78,35.9,39.9,5.0
1628,ST-008,Austin,2024-12-22 07:30:16,108.8,26.36,Chevy Bolt,CCS,Credit Card,2.8,True,5.81,11.6,46.7,3.5
1629,ST-023,Nashville,2025-05-16 00:54:48,15.2,2.94,Tesla Model Y,Tesla Supercharger,Credit Card,22.9,False,0.76,13.5,17.4,1.5
1630,ST-011,Nashville,2024-08-08 02:44:57,41.6,9.0,Tesla Model 3,Tesla Supercharger,App,15.1,False,2.31,41.3,53.3,3.0
1631,ST-004,Seattle,2025-03-13 06:47:10,49.7,10.1,Tesla Model 3,Tesla Supercharger,Credit Card,11.9,False,3.0,69.1,82.6,4.5
1632,ST-002,Austin,2024-02-18 17:32:40,33.4,6.58,Tesla Model Y,Tesla Supercharger,Credit Card,5.2,True,1.47,68.2,77.0,3.5
1633,ST-004,Seattle,2024-09-11 19:54:43,17.5,3.6,Tesla Model 3,Tesla Supercharger,App,14.4,False,1.01,53.7,58.5,4.5
1634,ST-024,Raleigh,2024-11-17 21:41:59,18.3,2.81,Hyundai Ioniq 5,J1772,Credit Card,,True,0.64,17.2,20.9,4.0
1635,ST-021,Denver,2024-08-12 17:17:30,443.1,80.0,BMW iX,CCS,Free/Promotional,22.0,False,21.88,29.9,100.0,4.0
1636,ST-005,Nashville,2025-04-05 10:54:11,66.7,11.44,Tesla Model Y,Tesla Supercharger,RFID Card,21.0,True,2.76,56.1,71.4,2.5
1637,ST-011,Nashville,2024-08-25 15:04:45,180.5,24.17,Chevy Bolt,CCS,App,25.9,True,5.22,82.6,100.0,4.0
1638,ST-012,Raleigh,2024-09-02 21:51:26,94.5,17.97,Other,CCS,Credit Card,19.7,False,4.93,43.9,67.9,4.5
1639,ST-003,Denver,2024-02-16 07:28:18,17.9,3.21,Ford Mustang Mach-E,CCS,Free/Promotional,-1.1,False,0.8,9.4,13.7,2.5
1640,ST-001,Portland,2025-05-19 03:44:02,73.9,10.01,Hyundai Ioniq 5,CHAdeMO,App,20.0,False,2.88,54.1,67.4,
1641,ST-023,Nashville,2025-05-02 07:09:31,59.2,8.15,Other,CCS,RFID Card,21.6,False,1.94,61.4,72.3,4.0
1642,ST-003,Denver,2024-05-18 06:39:35,233.1,47.35,Tesla Model 3,Tesla Supercharger,App,28.3,True,12.6,54.4,100.0,2.0
1643,ST-025,Portland,2024-11-02 22:41:07,7.6,2.0,Ford Mustang Mach-E,CCS,App,2.9,True,0.58,7.3,10.0,2.0
1644,ST-011,Nashville,2024-12-08 18:56:44,8.3,2.0,Tesla Model 3,Tesla Supercharger,App,-1.1,True,0.48,60.4,63.1,4.0
1645,ST-020,Austin,2025-04-01 03:49:21,68.9,14.86,Chevy Bolt,CHAdeMO,Free/Promotional,20.6,False,3.09,19.7,39.5,2.5
1646,ST-010,Seattle,2024-01-29 22:51:06,42.6,7.06,Tesla Model Y,Tesla Supercharger,Credit Card,0.2,False,2.22,31.8,41.2,4.5
1647,ST-007,Portland,2025-02-02 09:48:05,67.8,17.57,Tesla Model 3,Tesla Supercharger,Credit Card,15.2,True,5.13,51.2,74.6,4.5
1648,ST-008,Austin,2025-02-01 09:39:30,28.8,7.12,Tesla Model 3,Tesla Supercharger,,9.6,True,1.6,40.1,49.6,
1649,ST-021,Denver,2025-04-17 14:27:45,57.0,9.26,Tesla Model 3,Tesla Supercharger,App,24.3,False,2.39,76.9,89.2,4.0
1650,ST-013,Portland,2024-06-07 23:00:38,25.4,4.07,Tesla Model Y,Tesla Supercharger,RFID Card,30.4,False,1.25,19.2,24.6,2.5
1651,ST-007,Portland,2025-04-29 14:43:53,54.6,10.6,Ford Mustang Mach-E,CCS,Credit Card,21.8,False,3.1,53.5,67.6,3.0
1652,ST-011,Nashville,2024-11-05 17:39:58,39.4,8.68,Ford Mustang Mach-E,CHAdeMO,RFID Card,5.3,False,2.03,72.3,83.9,4.5
1653,ST-011,Nashville,2024-01-14 13:16:56,23.1,5.51,Tesla Model 3,Tesla Supercharger,Credit Card,3.1,True,1.27,59.0,66.3,4.5
1654,ST-017,Nashville,2024-02-16 07:22:15,20.0,5.12,Other,CCS,App,,False,1.23,84.6,91.4,
1655,ST-023,Nashville,2024-04-14 23:54:59,26.5,5.79,Tesla Model 3,Tesla Supercharger,RFID Card,22.3,True,1.52,35.1,42.8,4.0
1656,ST-006,Raleigh,2025-06-15 11:30:36,44.6,8.79,Rivian R1T,CHAdeMO,App,29.8,True,2.13,31.0,42.7,5.0
1657,ST-008,Austin,2024-02-29 06:46:35,57.9,14.4,Ford Mustang Mach-E,J1772,RFID Card,11.8,False,3.46,26.2,45.4,4.0
1658,ST-022,Seattle,2025-06-03 22:16:48,57.6,10.81,Nissan Leaf,CCS,App,21.4,False,3.08,27.9,42.3,3.5
1659,ST-005,Nashville,2024-10-29 19:16:44,31.0,5.33,BMW iX,CCS,Credit Card,11.0,False,1.37,69.6,76.7,5.0
1660,ST-002,Austin,2025-04-24 05:50:09,16.4,3.54,Tesla Model Y,Tesla Supercharger,RFID Card,21.7,False,0.78,46.9,51.6,
1661,ST-025,Portland,2024-01-03 13:45:12,64.5,16.09,BMW iX,CHAdeMO,RFID Card,-1.5,False,4.66,42.2,63.7,
1662,ST-024,Raleigh,2024-09-29 14:55:07,36.1,5.39,Rivian R1T,CCS,App,18.3,True,1.22,62.9,70.1,
1663,ST-021,Denver,2025-05-07 22:08:21,60.5,13.97,Chevy Bolt,CCS,Free/Promotional,29.2,False,3.9,52.0,70.6,5.0
1664,ST-003,Denver,2024-10-12 23:15:31,57.9,9.7,Nissan Leaf,CHAdeMO,RFID Card,9.2,True,2.45,46.5,59.4,4.5
1665,ST-009,Denver,2024-05-05 21:07:53,64.4,11.58,BMW iX,CCS,App,25.4,True,2.71,55.3,70.7,
1666,ST-011,Nashville,2024-03-10 20:17:05,9.1,2.12,Tesla Model 3,Tesla Supercharger,RFID Card,21.5,True,0.51,26.4,29.2,5.0
1667,ST-009,Denver,2024-12-28 08:05:24,29.4,4.42,Hyundai Ioniq 5,CCS,Credit Card,-4.5,True,1.09,46.1,52.0,4.5
1668,ST-004,Seattle,2024-08-31 08:17:19,28.1,4.22,Hyundai Ioniq 5,CCS,Credit Card,16.9,True,1.15,15.8,21.4,4.5
1669,ST-001,Portland,2025-04-15 14:04:02,29.4,4.15,Hyundai Ioniq 5,CCS,,27.7,False,1.15,7.5,13.0,2.0
1670,ST-004,Seattle,2024-08-27 02:17:40,18.3,3.24,Hyundai Ioniq 5,J1772,App,15.4,False,1.01,10.4,14.7,4.5
1671,ST-025,Portland,2025-03-10 20:59:48,38.8,8.24,Chevy Bolt,CHAdeMO,RFID Card,10.1,False,2.4,28.0,39.0,4.0
1672,ST-016,Seattle,2025-06-02 04:33:45,33.4,7.58,Other,CHAdeMO,App,28.4,False,2.39,68.5,78.6,
1673,ST-011,Nashville,2024-06-17 12:46:29,11.5,2.65,Other,J1772,Credit Card,24.5,False,0.59,26.6,30.1,2.0
1674,ST-004,Seattle,2024-03-30 18:13:59,11.0,2.0,Tesla Model Y,Tesla Supercharger,RFID Card,23.8,True,0.54,72.9,75.6,4.5
1675,ST-025,Portland,2025-04-09 05:21:42,61.3,8.35,Tesla Model 3,J1772,App,18.7,False,2.23,6.2,17.3,
1676,ST-020,Austin,2024-03-12 16:29:19,37.9,7.51,Other,CHAdeMO,Credit Card,7.7,False,1.55,32.4,42.4,4.0
1677,ST-021,Denver,2025-03-23 17:01:44,70.0,16.67,Rivian R1T,J1772,Credit Card,16.9,True,3.97,25.4,47.6,4.5
1678,ST-016,Seattle,2024-12-27 09:45:14,15.0,3.46,Tesla Model Y,CHAdeMO,Credit Card,1.7,False,0.97,37.5,42.1,2.0
1679,ST-012,Raleigh,2025-01-31 11:51:51,18.7,4.63,Tesla Model 3,Tesla Supercharger,,3.2,False,1.17,55.2,61.4,
1680,ST-011,Nashville,2024-02-16 02:33:30,82.7,19.72,Other,CCS,App,,False,4.27,70.4,96.7,4.0
1681,ST-009,Denver,2024-05-10 03:44:43,44.2,7.97,BMW iX,CHAdeMO,App,23.5,False,1.93,59.0,69.6,2.5
1682,ST-024,Raleigh,2024-06-22 03:47:16,20.0,3.39,Rivian R1T,CHAdeMO,RFID Card,26.1,True,0.88,22.3,26.8,
1683,ST-017,Nashville,2025-06-27 00:59:35,8.5,2.0,Nissan Leaf,CCS,App,30.3,False,0.44,35.5,38.2,2.5
1684,ST-007,Portland,2025-05-31 12:44:19,19.5,4.39,Chevy Bolt,J1772,RFID Card,30.9,True,1.17,84.5,90.4,4.0
1685,ST-020,Austin,2024-05-31 07:24:06,28.1,4.8,Hyundai Ioniq 5,J1772,,27.1,False,1.11,16.9,23.3,5.0
1686,ST-004,Seattle,2025-05-03 06:49:27,12.5,2.88,Tesla Model Y,Tesla Supercharger,App,28.9,True,0.81,19.4,23.2,
1687,ST-010,Seattle,2024-09-05 20:29:33,49.2,7.7,BMW iX,CCS,App,,False,2.22,15.8,26.1,5.0
1688,ST-019,Portland,2024-05-13 06:29:03,31.9,6.8,Tesla Model Y,Tesla Supercharger,Free/Promotional,27.4,False,1.95,21.2,30.3,4.0
1689,ST-008,Austin,2025-05-13 06:29:03,40.9,6.78,BMW iX,J1772,RFID Card,,False,1.6,25.9,34.9,4.5
1690,ST-017,Nashville,2024-11-14 22:01:11,108.8,22.88,Ford Mustang Mach-E,CCS,Free/Promotional,-3.1,False,4.99,51.5,82.0,5.0
1691,ST-010,Seattle,2024-02-14 03:42:52,24.6,5.35,Tesla Model Y,Tesla Supercharger,RFID Card,5.6,False,1.63,62.9,70.0,3.5
1692,ST-009,Denver,2025-04-09 09:23:35,40.9,5.64,Tesla Model 3,Tesla Supercharger,Credit Card,20.3,False,1.4,48.7,56.2,4.0
1693,ST-024,Raleigh,2025-06-09 21:55:41,33.2,5.32,Ford Mustang Mach-E,CCS,App,29.4,False,1.46,81.7,88.8,3.0
1694,ST-006,Raleigh,2024-04-14 14:45:57,13.5,2.57,Tesla Model 3,Tesla Supercharger,RFID Card,21.0,True,0.58,47.5,50.9,4.5
1695,ST-021,Denver,2024-09-10 21:32:42,71.1,14.81,Hyundai Ioniq 5,CCS,RFID Card,9.7,False,4.07,26.3,46.0,3.0
1696,ST-006,Raleigh,2025-05-28 22:31:45,47.6,8.73,Other,CHAdeMO,Credit Card,33.5,False,2.18,67.2,78.8,
1697,ST-017,Nashville,2024-06-24 13:32:04,30.4,4.53,Tesla Model 3,J1772,Free/Promotional,33.1,False,1.15,23.2,29.2,4.5
1698,ST-013,Portland,2025-01-10 08:34:52,22.5,5.0,Tesla Model 3,Tesla Supercharger,RFID Card,-6.1,False,1.29,24.1,30.8,5.0
1699,ST-025,Portland,2024-05-08 01:11:10,35.4,5.43,Tesla Model Y,Tesla Supercharger,RFID Card,23.8,False,1.47,51.8,59.0,
1700,ST-016,Seattle,2025-01-03 12:40:51,23.3,4.47,Chevy Bolt,CCS,App,-2.7,False,1.31,18.3,24.3,4.0
1701,ST-006,Raleigh,2024-02-24 02:46:42,23.8,5.3,Hyundai Ioniq 5,CHAdeMO,App,,True,1.2,27.5,34.6,4.0
1702,ST-019,Portland,2024-11-07 21:25:57,61.1,12.05,Ford Mustang Mach-E,CCS,Credit Card,2.3,False,3.2,77.8,93.9,
1703,ST-005,Nashville,2024-11-29 21:40:02,21.1,3.23,Other,CHAdeMO,App,-2.2,False,0.7,26.0,30.3,3.0
1704,ST-012,Raleigh,2024-06-13 20:27:23,79.2,11.06,Tesla Model 3,Tesla Supercharger,Credit Card,,False,2.79,77.1,91.8,5.0
1705,ST-022,Seattle,2024-02-13 06:32:16,118.0,29.33,Tesla Model Y,J1772,App,8.2,False,9.41,38.5,77.6,2.0
1706,ST-008,Austin,2024-07-23 17:57:25,21.4,4.05,Tesla Model 3,CCS,RFID Card,33.4,False,0.96,45.9,51.3,1.0
1707,ST-002,Austin,2025-02-25 12:27:03,32.5,5.81,Chevy Bolt,CCS,Free/Promotional,7.8,False,1.24,45.0,52.7,5.0
1708,ST-024,Raleigh,2024-09-18 00:23:21,26.7,5.08,Ford Mustang Mach-E,CHAdeMO,RFID Card,,False,1.21,32.1,38.9,5.0
1709,ST-007,Portland,2024-02-27 10:51:48,25.6,5.7,Tesla Model Y,Tesla Supercharger,RFID Card,9.0,False,1.64,43.7,51.3,3.5
1710,ST-013,Portland,2025-03-23 14:39:19,107.7,25.89,Tesla Model 3,Tesla Supercharger,Credit Card,,True,7.54,52.2,86.7,4.0
1711,ST-013,Portland,2024-08-27 15:03:47,18.4,2.54,Chevy Bolt,CCS,Credit Card,20.5,False,0.77,17.4,20.8,
1712,ST-012,Raleigh,2024-03-16 16:55:42,47.7,12.03,Tesla Model Y,Tesla Supercharger,App,19.4,True,2.9,61.1,77.1,5.0
1713,ST-019,Portland,2024-03-19 02:09:31,15.9,3.73,Tesla Model 3,CHAdeMO,RFID Card,20.5,False,1.02,14.1,19.1,3.5
1714,ST-025,Portland,2025-05-16 16:15:32,15.2,2.95,Ford Mustang Mach-E,CHAdeMO,RFID Card,32.0,False,0.9,49.8,53.7,3.0
1715,ST-008,Austin,2024-04-13 14:41:25,75.0,14.47,Hyundai Ioniq 5,CCS,App,25.5,True,3.37,67.2,86.5,2.0
1716,ST-018,Raleigh,2024-02-05 00:20:15,6.8,2.0,Chevy Bolt,CHAdeMO,RFID Card,3.7,False,0.46,64.7,67.4,4.0
